hexagram_id,raga_id,resonance_reason,time_of_day_match,rasa_match,element_match,notes,attestation_status
hexagram_45,raga_shree,shared rasa shringara + time-season alignment evening/autumn + direct season match autumn,evening,shringara,,gathering together expressed through shree,inferred_coherent
hexagram_45,raga_purvi,time-season alignment evening/autumn + direct season match autumn,evening,,,gathering together expressed through purvi,inferred_coherent
hexagram_45,raga_ahir_bhairav,shared rasa shringara + shared element water,,shringara,water,gathering together expressed through ahir_bhairav,inferred_coherent
hexagram_45,raga_tilak_kamod,shared rasa shringara + time-season alignment night/autumn + direct season match autumn,night,shringara,,gathering together expressed through tilak_kamod,inferred_coherent
hexagram_45,raga_rageshri,shared rasa shringara + time-season alignment night/autumn + direct season match autumn,night,shringara,,gathering together expressed through rageshri,inferred_coherent
hexagram_45,raga_hansadhwani,time-season alignment evening/autumn + direct season match autumn,evening,,,gathering together expressed through hansadhwani,inferred_coherent
hexagram_45,raga_charukeshi,shared element water + time-season alignment night/autumn,night,,water,gathering together expressed through charukeshi,inferred_coherent
hexagram_45,raga_kirwani,shared element water + time-season alignment night/autumn,night,,water,gathering together expressed through kirwani,inferred_coherent
hexagram_45,raga_chandrakauns,shared element water + time-season alignment night/autumn,night,,water,gathering together expressed through chandrakauns,inferred_coherent
hexagram_46,raga_bhairava,shared rasa vira,,vira,,pushing upward expressed through bhairava,inferred_coherent
hexagram_46,raga_bhimpalasi,shared element air,,,air,pushing upward expressed through bhimpalasi,inferred_coherent
hexagram_46,raga_marwa,shared rasa vira,,vira,,pushing upward expressed through marwa,inferred_coherent
hexagram_46,raga_darbari,shared element earth,,,earth,pushing upward expressed through darbari,inferred_coherent
hexagram_46,raga_malkauns,shared element earth,,,earth,pushing upward expressed through malkauns,inferred_coherent
hexagram_46,raga_miyan_ki_malhar,shared rasa vira,,vira,,pushing upward expressed through miyan_ki_malhar,inferred_coherent
hexagram_46,raga_kedar,shared element earth,,,earth,pushing upward expressed through kedar,inferred_coherent
hexagram_46,raga_bihag,shared element air,,,air,pushing upward expressed through bihag,inferred_coherent
hexagram_46,raga_durga,shared rasa vira,,vira,,pushing upward expressed through durga,inferred_coherent
hexagram_46,raga_multani,shared element air,,,air,pushing upward expressed through multani,inferred_coherent
hexagram_46,raga_tilak_kamod,shared element air,,,air,pushing upward expressed through tilak_kamod,inferred_coherent
hexagram_46,raga_rageshri,shared element air,,,air,pushing upward expressed through rageshri,inferred_coherent
hexagram_46,raga_sarang,shared rasa vira,,vira,,pushing upward expressed through sarang,inferred_coherent
hexagram_47,raga_bhairavi,shared rasa karuna + shared element water + direct season match winter,,karuna,water,oppression expressed through bhairavi,inferred_coherent
hexagram_47,raga_todi,shared rasa karuna + shared element water,,karuna,water,oppression expressed through todi,inferred_coherent
hexagram_47,raga_darbari,shared rasa karuna + time-season alignment night/winter + direct season match winter,night,karuna,,oppression expressed through darbari,inferred_coherent
hexagram_47,raga_malkauns,time-season alignment night/winter + direct season match winter,night,,,oppression expressed through malkauns,inferred_coherent
hexagram_47,raga_bageshri,shared element water + time-season alignment night/winter,night,,water,oppression expressed through bageshri,inferred_coherent
hexagram_47,raga_puriya,shared rasa karuna,,karuna,,oppression expressed through puriya,inferred_coherent
hexagram_47,raga_miyan_ki_malhar,shared element water,,,water,oppression expressed through miyan_ki_malhar,inferred_coherent
hexagram_47,raga_des,shared element water + time-season alignment night/winter,night,,water,oppression expressed through des,inferred_coherent
hexagram_47,raga_khamaj,shared element water + time-season alignment night/winter,night,,water,oppression expressed through khamaj,inferred_coherent
hexagram_47,raga_jaunpuri,shared rasa karuna + shared element water + direct season match winter,,karuna,water,oppression expressed through jaunpuri,inferred_coherent
hexagram_47,raga_multani,shared rasa karuna,,karuna,,oppression expressed through multani,inferred_coherent
hexagram_47,raga_bairagi,shared rasa karuna,,karuna,,oppression expressed through bairagi,inferred_coherent
hexagram_47,raga_ahir_bhairav,shared element water,,,water,oppression expressed through ahir_bhairav,inferred_coherent
hexagram_47,raga_charukeshi,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter,night,karuna,water,oppression expressed through charukeshi,inferred_coherent
hexagram_47,raga_kirwani,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter,night,karuna,water,oppression expressed through kirwani,inferred_coherent
hexagram_47,raga_chandrakauns,shared element water + time-season alignment night/winter + direct season match winter,night,,water,oppression expressed through chandrakauns,inferred_coherent
hexagram_47,raga_shankara,time-season alignment night/winter + direct season match winter,night,,,oppression expressed through shankara,inferred_coherent
hexagram_48,raga_bhairavi,shared element water + direct season match winter,,,water,the well expressed through bhairavi,inferred_coherent
hexagram_48,raga_todi,shared element water,,,water,the well expressed through todi,inferred_coherent
hexagram_48,raga_bhimpalasi,shared element air,,,air,the well expressed through bhimpalasi,inferred_coherent
hexagram_48,raga_darbari,time-season alignment night/winter + direct season match winter,night,,,the well expressed through darbari,inferred_coherent
hexagram_48,raga_malkauns,shared rasa shanta + time-season alignment night/winter + direct season match winter,night,shanta,,the well expressed through malkauns,inferred_coherent
hexagram_48,raga_bageshri,shared element water + time-season alignment night/winter,night,,water,the well expressed through bageshri,inferred_coherent
hexagram_48,raga_miyan_ki_malhar,shared element water,,,water,the well expressed through miyan_ki_malhar,inferred_coherent
hexagram_48,raga_bihag,shared element air + time-season alignment night/winter,night,,air,the well expressed through bihag,inferred_coherent
hexagram_48,raga_des,shared element water + time-season alignment night/winter,night,,water,the well expressed through des,inferred_coherent
hexagram_48,raga_khamaj,shared element water + time-season alignment night/winter,night,,water,the well expressed through khamaj,inferred_coherent
hexagram_48,raga_jaunpuri,shared element water + direct season match winter,,,water,the well expressed through jaunpuri,inferred_coherent
hexagram_48,raga_purvi,shared rasa shanta,,shanta,,the well expressed through purvi,inferred_coherent
hexagram_48,raga_multani,shared element air,,,air,the well expressed through multani,inferred_coherent
hexagram_48,raga_ahir_bhairav,shared element water,,,water,the well expressed through ahir_bhairav,inferred_coherent
hexagram_48,raga_tilak_kamod,shared element air + time-season alignment night/winter,night,,air,the well expressed through tilak_kamod,inferred_coherent
hexagram_48,raga_rageshri,shared element air + time-season alignment night/winter,night,,air,the well expressed through rageshri,inferred_coherent
hexagram_48,raga_charukeshi,shared element water + time-season alignment night/winter + direct season match winter,night,,water,the well expressed through charukeshi,inferred_coherent
hexagram_48,raga_kirwani,shared element water + time-season alignment night/winter + direct season match winter,night,,water,the well expressed through kirwani,inferred_coherent
hexagram_48,raga_chandrakauns,shared rasa shanta + shared element water + time-season alignment night/winter + direct season match winter,night,shanta,water,the well expressed through chandrakauns,inferred_coherent
hexagram_48,raga_shankara,time-season alignment night/winter + direct season match winter,night,,,the well expressed through shankara,inferred_coherent
hexagram_49,raga_bhairava,shared element fire,,,fire,revolution expressed through bhairava,inferred_coherent
hexagram_49,raga_bhairavi,shared element water,,,water,revolution expressed through bhairavi,inferred_coherent
hexagram_49,raga_todi,shared element water,,,water,revolution expressed through todi,inferred_coherent
hexagram_49,raga_bhimpalasi,time-season alignment afternoon/summer + direct season match summer,afternoon,,,revolution expressed through bhimpalasi,inferred_coherent
hexagram_49,raga_marwa,shared element fire,,,fire,revolution expressed through marwa,inferred_coherent
hexagram_49,raga_bageshri,shared element water,,,water,revolution expressed through bageshri,inferred_coherent
hexagram_49,raga_miyan_ki_malhar,shared element water + time-season alignment monsoon/summer + direct season match summer,monsoon,,water,revolution expressed through miyan_ki_malhar,inferred_coherent
hexagram_49,raga_des,shared element water,,,water,revolution expressed through des,inferred_coherent
hexagram_49,raga_khamaj,shared element water + direct season match summer,,,water,revolution expressed through khamaj,inferred_coherent
hexagram_49,raga_jaunpuri,shared element water,,,water,revolution expressed through jaunpuri,inferred_coherent
hexagram_49,raga_durga,shared element fire,,,fire,revolution expressed through durga,inferred_coherent
hexagram_49,raga_shree,shared element fire,,,fire,revolution expressed through shree,inferred_coherent
hexagram_49,raga_multani,time-season alignment afternoon/summer + direct season match summer,afternoon,,,revolution expressed through multani,inferred_coherent
hexagram_49,raga_ahir_bhairav,shared element water,,,water,revolution expressed through ahir_bhairav,inferred_coherent
hexagram_49,raga_charukeshi,shared element water,,,water,revolution expressed through charukeshi,inferred_coherent
hexagram_49,raga_kirwani,shared element water,,,water,revolution expressed through kirwani,inferred_coherent
hexagram_49,raga_chandrakauns,shared element water,,,water,revolution expressed through chandrakauns,inferred_coherent
hexagram_49,raga_sarang,shared element fire + time-season alignment midday/summer + direct season match summer,midday,,fire,revolution expressed through sarang,inferred_coherent
hexagram_50,raga_bhairava,shared element fire,,,fire,the caldron expressed through bhairava,inferred_coherent
hexagram_50,raga_bhimpalasi,shared element air + time-season alignment afternoon/summer + direct season match summer,afternoon,,air,the caldron expressed through bhimpalasi,inferred_coherent
hexagram_50,raga_marwa,shared element fire,,,fire,the caldron expressed through marwa,inferred_coherent
hexagram_50,raga_miyan_ki_malhar,time-season alignment monsoon/summer + direct season match summer,monsoon,,,the caldron expressed through miyan_ki_malhar,inferred_coherent
hexagram_50,raga_bihag,shared element air,,,air,the caldron expressed through bihag,inferred_coherent
hexagram_50,raga_durga,shared element fire,,,fire,the caldron expressed through durga,inferred_coherent
hexagram_50,raga_shree,shared element fire,,,fire,the caldron expressed through shree,inferred_coherent
hexagram_50,raga_multani,shared element air + time-season alignment afternoon/summer + direct season match summer,afternoon,,air,the caldron expressed through multani,inferred_coherent
hexagram_50,raga_tilak_kamod,shared element air,,,air,the caldron expressed through tilak_kamod,inferred_coherent
hexagram_50,raga_rageshri,shared element air,,,air,the caldron expressed through rageshri,inferred_coherent
hexagram_50,raga_hansadhwani,shared rasa adbhuta,,adbhuta,,the caldron expressed through hansadhwani,inferred_coherent
hexagram_50,raga_shankara,shared rasa adbhuta,,adbhuta,,the caldron expressed through shankara,inferred_coherent
hexagram_50,raga_sarang,shared element fire + time-season alignment midday/summer + direct season match summer,midday,,fire,the caldron expressed through sarang,inferred_coherent
hexagram_51,raga_bhairava,shared element fire + time-season alignment morning/spring + direct season match spring,morning,,fire,the arousing expressed through bhairava,inferred_coherent
hexagram_51,raga_marwa,shared element fire,,,fire,the arousing expressed through marwa,inferred_coherent
hexagram_51,raga_lalit,time-season alignment dawn/spring + direct season match spring,dawn,,,the arousing expressed through lalit,inferred_coherent
hexagram_51,raga_durga,shared element fire,,,fire,the arousing expressed through durga,inferred_coherent
hexagram_51,raga_hindol,time-season alignment morning/spring + direct season match spring,morning,,,the arousing expressed through hindol,inferred_coherent
hexagram_51,raga_shree,shared element fire,,,fire,the arousing expressed through shree,inferred_coherent
hexagram_51,raga_bairagi,time-season alignment morning/spring + direct season match spring,morning,,,the arousing expressed through bairagi,inferred_coherent
hexagram_51,raga_ahir_bhairav,time-season alignment morning/spring + direct season match spring,morning,,,the arousing expressed through ahir_bhairav,inferred_coherent
hexagram_51,raga_sarang,shared element fire,,,fire,the arousing expressed through sarang,inferred_coherent
hexagram_52,raga_darbari,shared element earth,,,earth,keeping still expressed through darbari,inferred_coherent
hexagram_52,raga_malkauns,shared rasa shanta + shared element earth,,shanta,earth,keeping still expressed through malkauns,inferred_coherent
hexagram_52,raga_kedar,shared element earth,,,earth,keeping still expressed through kedar,inferred_coherent
hexagram_52,raga_purvi,shared rasa shanta,,shanta,,keeping still expressed through purvi,inferred_coherent
hexagram_52,raga_chandrakauns,shared rasa shanta,,shanta,,keeping still expressed through chandrakauns,inferred_coherent
hexagram_53,raga_yaman,shared rasa shringara,,shringara,,development expressed through yaman,inferred_coherent
hexagram_53,raga_bhimpalasi,shared rasa shringara + shared element air,,shringara,air,development expressed through bhimpalasi,inferred_coherent
hexagram_53,raga_darbari,shared element earth,,,earth,development expressed through darbari,inferred_coherent
hexagram_53,raga_malkauns,shared element earth,,,earth,development expressed through malkauns,inferred_coherent
hexagram_53,raga_bageshri,shared rasa shringara,,shringara,,development expressed through bageshri,inferred_coherent
hexagram_53,raga_lalit,shared rasa shringara + time-season alignment dawn/early_spring,dawn,shringara,,development expressed through lalit,inferred_coherent
hexagram_53,raga_kedar,shared rasa shringara + shared element earth,,shringara,earth,development expressed through kedar,inferred_coherent
hexagram_53,raga_bihag,shared rasa shringara + shared element air,,shringara,air,development expressed through bihag,inferred_coherent
hexagram_53,raga_des,shared rasa shringara,,shringara,,development expressed through des,inferred_coherent
hexagram_53,raga_khamaj,shared rasa shringara,,shringara,,development expressed through khamaj,inferred_coherent
hexagram_53,raga_hindol,shared rasa shringara + time-season alignment morning/early_spring,morning,shringara,,development expressed through hindol,inferred_coherent
hexagram_53,raga_shree,shared rasa shringara,,shringara,,development expressed through shree,inferred_coherent
hexagram_53,raga_multani,shared element air,,,air,development expressed through multani,inferred_coherent
hexagram_53,raga_ahir_bhairav,shared rasa shringara + time-season alignment morning/early_spring,morning,shringara,,development expressed through ahir_bhairav,inferred_coherent
hexagram_53,raga_tilak_kamod,shared rasa shringara + shared element air,,shringara,air,development expressed through tilak_kamod,inferred_coherent
hexagram_53,raga_rageshri,shared rasa shringara + shared element air,,shringara,air,development expressed through rageshri,inferred_coherent
hexagram_54,raga_bhairava,shared element fire + time-season alignment morning/spring + direct season match spring,morning,,fire,the marrying maiden expressed through bhairava,inferred_coherent
hexagram_54,raga_bhairavi,shared rasa karuna + shared element water + time-season alignment morning/spring,morning,karuna,water,the marrying maiden expressed through bhairavi,inferred_coherent
hexagram_54,raga_todi,shared rasa karuna + shared element water + time-season alignment morning/spring,morning,karuna,water,the marrying maiden expressed through todi,inferred_coherent
hexagram_54,raga_marwa,shared element fire,,,fire,the marrying maiden expressed through marwa,inferred_coherent
hexagram_54,raga_darbari,shared rasa karuna,,karuna,,the marrying maiden expressed through darbari,inferred_coherent
hexagram_54,raga_bageshri,shared element water,,,water,the marrying maiden expressed through bageshri,inferred_coherent
hexagram_54,raga_puriya,shared rasa karuna,,karuna,,the marrying maiden expressed through puriya,inferred_coherent
hexagram_54,raga_lalit,time-season alignment dawn/spring + direct season match spring,dawn,,,the marrying maiden expressed through lalit,inferred_coherent
hexagram_54,raga_miyan_ki_malhar,shared element water,,,water,the marrying maiden expressed through miyan_ki_malhar,inferred_coherent
hexagram_54,raga_des,shared element water,,,water,the marrying maiden expressed through des,inferred_coherent
hexagram_54,raga_khamaj,shared element water,,,water,the marrying maiden expressed through khamaj,inferred_coherent
hexagram_54,raga_jaunpuri,shared rasa karuna + shared element water + time-season alignment morning/spring,morning,karuna,water,the marrying maiden expressed through jaunpuri,inferred_coherent
hexagram_54,raga_durga,shared element fire,,,fire,the marrying maiden expressed through durga,inferred_coherent
hexagram_54,raga_hindol,time-season alignment morning/spring + direct season match spring,morning,,,the marrying maiden expressed through hindol,inferred_coherent
hexagram_54,raga_shree,shared element fire,,,fire,the marrying maiden expressed through shree,inferred_coherent
hexagram_54,raga_multani,shared rasa karuna,,karuna,,the marrying maiden expressed through multani,inferred_coherent
hexagram_54,raga_bairagi,shared rasa karuna + time-season alignment morning/spring + direct season match spring,morning,karuna,,the marrying maiden expressed through bairagi,inferred_coherent
hexagram_54,raga_ahir_bhairav,shared element water + time-season alignment morning/spring + direct season match spring,morning,,water,the marrying maiden expressed through ahir_bhairav,inferred_coherent
hexagram_54,raga_charukeshi,shared rasa karuna + shared element water,,karuna,water,the marrying maiden expressed through charukeshi,inferred_coherent
hexagram_54,raga_kirwani,shared rasa karuna + shared element water,,karuna,water,the marrying maiden expressed through kirwani,inferred_coherent
hexagram_54,raga_chandrakauns,shared element water,,,water,the marrying maiden expressed through chandrakauns,inferred_coherent
hexagram_54,raga_sarang,shared element fire,,,fire,the marrying maiden expressed through sarang,inferred_coherent
hexagram_55,raga_bhairava,shared element fire,,,fire,abundance expressed through bhairava,inferred_coherent
hexagram_55,raga_bhimpalasi,time-season alignment afternoon/summer + direct season match summer,afternoon,,,abundance expressed through bhimpalasi,inferred_coherent
hexagram_55,raga_marwa,shared element fire,,,fire,abundance expressed through marwa,inferred_coherent
hexagram_55,raga_miyan_ki_malhar,time-season alignment monsoon/summer + direct season match summer,monsoon,,,abundance expressed through miyan_ki_malhar,inferred_coherent
hexagram_55,raga_durga,shared element fire,,,fire,abundance expressed through durga,inferred_coherent
hexagram_55,raga_shree,shared element fire,,,fire,abundance expressed through shree,inferred_coherent
hexagram_55,raga_multani,time-season alignment afternoon/summer + direct season match summer,afternoon,,,abundance expressed through multani,inferred_coherent
hexagram_55,raga_hansadhwani,shared rasa adbhuta,,adbhuta,,abundance expressed through hansadhwani,inferred_coherent
hexagram_55,raga_shankara,shared rasa adbhuta,,adbhuta,,abundance expressed through shankara,inferred_coherent
hexagram_55,raga_sarang,shared element fire + time-season alignment midday/summer + direct season match summer,midday,,fire,abundance expressed through sarang,inferred_coherent
hexagram_56,raga_bhairava,shared element fire,,,fire,the wanderer expressed through bhairava,inferred_coherent
hexagram_56,raga_bhairavi,shared rasa karuna,,karuna,,the wanderer expressed through bhairavi,inferred_coherent
hexagram_56,raga_todi,shared rasa karuna,,karuna,,the wanderer expressed through todi,inferred_coherent
hexagram_56,raga_bhimpalasi,time-season alignment afternoon/summer + direct season match summer,afternoon,,,the wanderer expressed through bhimpalasi,inferred_coherent
hexagram_56,raga_marwa,shared element fire,,,fire,the wanderer expressed through marwa,inferred_coherent
hexagram_56,raga_darbari,shared rasa karuna + shared element earth,,karuna,earth,the wanderer expressed through darbari,inferred_coherent
hexagram_56,raga_malkauns,shared element earth,,,earth,the wanderer expressed through malkauns,inferred_coherent
hexagram_56,raga_puriya,shared rasa karuna,,karuna,,the wanderer expressed through puriya,inferred_coherent
hexagram_56,raga_miyan_ki_malhar,time-season alignment monsoon/summer + direct season match summer,monsoon,,,the wanderer expressed through miyan_ki_malhar,inferred_coherent
hexagram_56,raga_kedar,shared element earth,,,earth,the wanderer expressed through kedar,inferred_coherent
hexagram_56,raga_jaunpuri,shared rasa karuna,,karuna,,the wanderer expressed through jaunpuri,inferred_coherent
hexagram_56,raga_durga,shared element fire,,,fire,the wanderer expressed through durga,inferred_coherent
hexagram_56,raga_shree,shared element fire,,,fire,the wanderer expressed through shree,inferred_coherent
hexagram_56,raga_multani,shared rasa karuna + time-season alignment afternoon/summer + direct season match summer,afternoon,karuna,,the wanderer expressed through multani,inferred_coherent
hexagram_56,raga_bairagi,shared rasa karuna,,karuna,,the wanderer expressed through bairagi,inferred_coherent
hexagram_56,raga_charukeshi,shared rasa karuna,,karuna,,the wanderer expressed through charukeshi,inferred_coherent
hexagram_56,raga_kirwani,shared rasa karuna,,karuna,,the wanderer expressed through kirwani,inferred_coherent
hexagram_56,raga_sarang,shared element fire + time-season alignment midday/summer + direct season match summer,midday,,fire,the wanderer expressed through sarang,inferred_coherent
hexagram_57,raga_yaman,shared rasa shringara,,shringara,,the gentle expressed through yaman,inferred_coherent
hexagram_57,raga_bhimpalasi,shared rasa shringara + shared element air,,shringara,air,the gentle expressed through bhimpalasi,inferred_coherent
hexagram_57,raga_bageshri,shared rasa shringara,,shringara,,the gentle expressed through bageshri,inferred_coherent
hexagram_57,raga_lalit,shared rasa shringara,,shringara,,the gentle expressed through lalit,inferred_coherent
hexagram_57,raga_kedar,shared rasa shringara,,shringara,,the gentle expressed through kedar,inferred_coherent
hexagram_57,raga_bihag,shared rasa shringara + shared element air,,shringara,air,the gentle expressed through bihag,inferred_coherent
hexagram_57,raga_des,shared rasa shringara,,shringara,,the gentle expressed through des,inferred_coherent
hexagram_57,raga_khamaj,shared rasa shringara,,shringara,,the gentle expressed through khamaj,inferred_coherent
hexagram_57,raga_hindol,shared rasa shringara,,shringara,,the gentle expressed through hindol,inferred_coherent
hexagram_57,raga_shree,shared rasa shringara,,shringara,,the gentle expressed through shree,inferred_coherent
hexagram_57,raga_multani,shared element air,,,air,the gentle expressed through multani,inferred_coherent
hexagram_57,raga_ahir_bhairav,shared rasa shringara,,shringara,,the gentle expressed through ahir_bhairav,inferred_coherent
hexagram_57,raga_tilak_kamod,shared rasa shringara + shared element air,,shringara,air,the gentle expressed through tilak_kamod,inferred_coherent
hexagram_57,raga_rageshri,shared rasa shringara + shared element air,,shringara,air,the gentle expressed through rageshri,inferred_coherent
hexagram_58,raga_bhairavi,shared element water,,,water,the joyous expressed through bhairavi,inferred_coherent
hexagram_58,raga_todi,shared element water,,,water,the joyous expressed through todi,inferred_coherent
hexagram_58,raga_yaman,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through yaman,inferred_coherent
hexagram_58,raga_marwa,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through marwa,inferred_coherent
hexagram_58,raga_bageshri,shared element water + time-season alignment night/autumn + direct season match autumn,night,,water,the joyous expressed through bageshri,inferred_coherent
hexagram_58,raga_puriya,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through puriya,inferred_coherent
hexagram_58,raga_miyan_ki_malhar,shared element water,,,water,the joyous expressed through miyan_ki_malhar,inferred_coherent
hexagram_58,raga_kedar,time-season alignment night/autumn + direct season match autumn,night,,,the joyous expressed through kedar,inferred_coherent
hexagram_58,raga_bihag,time-season alignment night/autumn + direct season match autumn,night,,,the joyous expressed through bihag,inferred_coherent
hexagram_58,raga_des,shared element water + time-season alignment night/autumn,night,,water,the joyous expressed through des,inferred_coherent
hexagram_58,raga_khamaj,shared element water + time-season alignment night/autumn,night,,water,the joyous expressed through khamaj,inferred_coherent
hexagram_58,raga_jaunpuri,shared element water,,,water,the joyous expressed through jaunpuri,inferred_coherent
hexagram_58,raga_durga,time-season alignment night/autumn + direct season match autumn,night,,,the joyous expressed through durga,inferred_coherent
hexagram_58,raga_shree,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through shree,inferred_coherent
hexagram_58,raga_purvi,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through purvi,inferred_coherent
hexagram_58,raga_ahir_bhairav,shared element water,,,water,the joyous expressed through ahir_bhairav,inferred_coherent
hexagram_58,raga_tilak_kamod,time-season alignment night/autumn + direct season match autumn,night,,,the joyous expressed through tilak_kamod,inferred_coherent
hexagram_58,raga_rageshri,time-season alignment night/autumn + direct season match autumn,night,,,the joyous expressed through rageshri,inferred_coherent
hexagram_58,raga_hansadhwani,time-season alignment evening/autumn + direct season match autumn,evening,,,the joyous expressed through hansadhwani,inferred_coherent
hexagram_58,raga_charukeshi,shared element water + time-season alignment night/autumn,night,,water,the joyous expressed through charukeshi,inferred_coherent
hexagram_58,raga_kirwani,shared element water + time-season alignment night/autumn,night,,water,the joyous expressed through kirwani,inferred_coherent
hexagram_58,raga_chandrakauns,shared element water + time-season alignment night/autumn,night,,water,the joyous expressed through chandrakauns,inferred_coherent
hexagram_59,raga_bhairavi,shared element water + direct season match winter,,,water,dispersion expressed through bhairavi,inferred_coherent
hexagram_59,raga_todi,shared element water,,,water,dispersion expressed through todi,inferred_coherent
hexagram_59,raga_bhimpalasi,shared element air,,,air,dispersion expressed through bhimpalasi,inferred_coherent
hexagram_59,raga_darbari,time-season alignment night/winter + direct season match winter,night,,,dispersion expressed through darbari,inferred_coherent
hexagram_59,raga_malkauns,shared rasa shanta + time-season alignment night/winter + direct season match winter,night,shanta,,dispersion expressed through malkauns,inferred_coherent
hexagram_59,raga_bageshri,shared element water + time-season alignment night/winter,night,,water,dispersion expressed through bageshri,inferred_coherent
hexagram_59,raga_miyan_ki_malhar,shared element water,,,water,dispersion expressed through miyan_ki_malhar,inferred_coherent
hexagram_59,raga_bihag,shared element air + time-season alignment night/winter,night,,air,dispersion expressed through bihag,inferred_coherent
hexagram_59,raga_des,shared element water + time-season alignment night/winter,night,,water,dispersion expressed through des,inferred_coherent
hexagram_59,raga_khamaj,shared element water + time-season alignment night/winter,night,,water,dispersion expressed through khamaj,inferred_coherent
hexagram_59,raga_jaunpuri,shared element water + direct season match winter,,,water,dispersion expressed through jaunpuri,inferred_coherent
hexagram_59,raga_purvi,shared rasa shanta,,shanta,,dispersion expressed through purvi,inferred_coherent
hexagram_59,raga_multani,shared element air,,,air,dispersion expressed through multani,inferred_coherent
hexagram_59,raga_ahir_bhairav,shared element water,,,water,dispersion expressed through ahir_bhairav,inferred_coherent
hexagram_59,raga_tilak_kamod,shared element air + time-season alignment night/winter,night,,air,dispersion expressed through tilak_kamod,inferred_coherent
hexagram_59,raga_rageshri,shared element air + time-season alignment night/winter,night,,air,dispersion expressed through rageshri,inferred_coherent
hexagram_59,raga_charukeshi,shared element water + time-season alignment night/winter + direct season match winter,night,,water,dispersion expressed through charukeshi,inferred_coherent
hexagram_59,raga_kirwani,shared element water + time-season alignment night/winter + direct season match winter,night,,water,dispersion expressed through kirwani,inferred_coherent
hexagram_59,raga_chandrakauns,shared rasa shanta + shared element water + time-season alignment night/winter + direct season match winter,night,shanta,water,dispersion expressed through chandrakauns,inferred_coherent
hexagram_59,raga_shankara,time-season alignment night/winter + direct season match winter,night,,,dispersion expressed through shankara,inferred_coherent
hexagram_60,raga_bhairavi,shared element water + direct season match winter,,,water,limitation expressed through bhairavi,inferred_coherent
hexagram_60,raga_todi,shared element water,,,water,limitation expressed through todi,inferred_coherent
hexagram_60,raga_darbari,time-season alignment night/winter + direct season match winter,night,,,limitation expressed through darbari,inferred_coherent
hexagram_60,raga_malkauns,shared rasa shanta + time-season alignment night/winter + direct season match winter,night,shanta,,limitation expressed through malkauns,inferred_coherent
hexagram_60,raga_bageshri,shared element water + time-season alignment night/winter,night,,water,limitation expressed through bageshri,inferred_coherent
hexagram_60,raga_miyan_ki_malhar,shared element water,,,water,limitation expressed through miyan_ki_malhar,inferred_coherent
hexagram_60,raga_des,shared element water + time-season alignment night/winter,night,,water,limitation expressed through des,inferred_coherent
hexagram_60,raga_khamaj,shared element water + time-season alignment night/winter,night,,water,limitation expressed through khamaj,inferred_coherent
hexagram_60,raga_jaunpuri,shared element water + direct season match winter,,,water,limitation expressed through jaunpuri,inferred_coherent
hexagram_60,raga_purvi,shared rasa shanta,,shanta,,limitation expressed through purvi,inferred_coherent
hexagram_60,raga_ahir_bhairav,shared element water,,,water,limitation expressed through ahir_bhairav,inferred_coherent
hexagram_60,raga_charukeshi,shared element water + time-season alignment night/winter + direct season match winter,night,,water,limitation expressed through charukeshi,inferred_coherent
hexagram_60,raga_kirwani,shared element water + time-season alignment night/winter + direct season match winter,night,,water,limitation expressed through kirwani,inferred_coherent
hexagram_60,raga_chandrakauns,shared rasa shanta + shared element water + time-season alignment night/winter + direct season match winter,night,shanta,water,limitation expressed through chandrakauns,inferred_coherent
hexagram_60,raga_shankara,time-season alignment night/winter + direct season match winter,night,,,limitation expressed through shankara,inferred_coherent
hexagram_61,raga_bhairavi,shared element water,,,water,inner truth expressed through bhairavi,inferred_coherent
hexagram_61,raga_todi,shared element water,,,water,inner truth expressed through todi,inferred_coherent
hexagram_61,raga_yaman,time-season alignment evening/autumn + direct season match autumn,evening,,,inner truth expressed through yaman,inferred_coherent
hexagram_61,raga_bhimpalasi,shared element air,,,air,inner truth expressed through bhimpalasi,inferred_coherent
hexagram_61,raga_marwa,time-season alignment evening/autumn + direct season match autumn,evening,,,inner truth expressed through marwa,inferred_coherent
hexagram_61,raga_malkauns,shared rasa shanta + time-season alignment night/autumn,night,shanta,,inner truth expressed through malkauns,inferred_coherent
hexagram_61,raga_bageshri,shared element water + time-season alignment night/autumn + direct season match autumn,night,,water,inner truth expressed through bageshri,inferred_coherent
hexagram_61,raga_puriya,time-season alignment evening/autumn + direct season match autumn,evening,,,inner truth expressed through puriya,inferred_coherent
hexagram_61,raga_miyan_ki_malhar,shared element water,,,water,inner truth expressed through miyan_ki_malhar,inferred_coherent
hexagram_61,raga_kedar,time-season alignment night/autumn + direct season match autumn,night,,,inner truth expressed through kedar,inferred_coherent
hexagram_61,raga_bihag,shared element air + time-season alignment night/autumn + direct season match autumn,night,,air,inner truth expressed through bihag,inferred_coherent
